onset	duration	eventnumber
12340	0	1
14385	0	252
15413	0	2
18124	0	252
19126	0	3
22091	0	252
23092	0	4
25403	0	252
26406	0	5
29490	0	252
30491	0	6
32958	0	252
33956	0	7
36623	0	252
37625	0	8
40972	0	252
41973	0	9
44337	0	252
45340	0	10
48473	0	252
49476	0	11
51841	0	252
52840	0	12
55169	0	252
56175	0	13
58703	0	252
59707	0	14
61769	0	252
62775	0	15
65106	0	252
66123	0	16
68451	0	252
69459	0	17
72007	0	252
73008	0	18
75024	0	252
76025	0	19
78170	0	252
79173	0	20
82322	0	252
89001	0	21
93354	0	252
94357	0	22
97071	0	252
98073	0	23
100889	0	252
101892	0	24
104122	0	252
105123	0	25
107054	0	252
108058	0	26
110618	0	252
111623	0	27
114269	0	252
115276	0	28
117369	0	252
118374	0	29
122235	0	252
123240	0	30
126968	0	252
127976	0	31
132485	0	252
133490	0	32
135955	0	252
136955	0	33
139987	0	252
140989	0	34
143384	0	252
144390	0	35
147119	0	252
148124	0	36
150069	0	252
151073	0	37
154689	0	252
155689	0	38
158940	0	252
159941	0	39
162252	0	252
163257	0	40
165705	0	252
177250	0	41
179651	0	252
180656	0	42
186301	0	252
187306	0	43
189887	0	252
190889	0	44
193769	0	252
194772	0	45
197334	0	252
198338	0	46
201616	0	252
202623	0	47
204652	0	252
205657	0	48
209436	0	252
210439	0	49
214166	0	252
215175	0	50
218351	0	252
219357	0	51
224318	0	252
225321	0	52
228252	0	252
229256	0	53
231506	0	252
232506	0	54
234468	0	252
235472	0	55
237653	0	252
238655	0	56
240633	0	252
241640	0	57
243733	0	252
244740	0	58
251720	0	252
252721	0	59
254803	0	252
255805	0	60
258971	0	252
265634	0	61
268289	0	252
269291	0	62
272466	0	252
273472	0	63
276687	0	252
277689	0	64
285236	0	252
286238	0	65
288818	0	252
289820	0	66
293103	0	252
294105	0	67
296402	0	252
297406	0	68
299520	0	252
300520	0	69
302651	0	252
303655	0	70
305917	0	252
306922	0	71
309219	0	252
310220	0	72
312582	0	252
313588	0	73
316569	0	252
317571	0	74
321454	0	252
322456	0	75
324849	0	252
325855	0	76
328049	0	252
329056	0	77
333120	0	252
334121	0	78
336368	0	252
337372	0	79
339885	0	252
340889	0	80
343716	0	252
350366	0	81
352636	0	252
353637	0	82
356102	0	252
357103	0	83
359854	0	252
360855	0	84
363633	0	252
364636	0	85
366916	0	252
367937	0	86
370184	0	252
371187	0	87
373101	0	252
374104	0	88
377587	0	252
378586	0	89
380715	0	252
381722	0	90
384803	0	252
385804	0	91
388003	0	252
389004	0	92
393248	0	252
394253	0	93
396669	0	252
397673	0	94
400035	0	252
401040	0	95
404068	0	252
405071	0	96
407903	0	252
408903	0	97
411352	0	252
412354	0	98
414265	0	252
415269	0	99
423886	0	252
424887	0	100
427436	0	252
