onset	duration	eventnumber
12148	0	1
14364	0	252
15393	0	2
18152	0	252
19153	0	3
22584	0	252
23585	0	4
26513	0	252
27519	0	5
30100	0	252
31103	0	6
34252	0	252
35250	0	7
37039	0	252
38053	0	8
40168	0	252
41168	0	9
43481	0	252
44485	0	10
46766	0	252
47768	0	11
50169	0	252
51169	0	12
53319	0	252
54318	0	13
56516	0	252
57518	0	14
59635	0	252
60635	0	15
62651	0	252
63653	0	16
67696	0	252
68701	0	17
71964	0	254
74368	0	18
77534	0	252
78534	0	19
80767	0	252
81770	0	20
83998	0	252
90397	0	21
93449	0	254
95753	0	22
99433	0	252
100435	0	23
103098	0	252
104101	0	24
107147	0	252
108151	0	25
111018	0	252
112018	0	26
115881	0	252
116884	0	27
119766	0	252
120767	0	28
123681	0	252
124684	0	29
126818	0	252
127818	0	30
131064	0	252
132066	0	31
134297	0	252
135301	0	32
137701	0	252
138702	0	33
141468	0	252
142468	0	34
145034	0	252
146032	0	35
148229	0	252
149235	0	36
151247	0	252
152251	0	37
155395	0	252
156400	0	38
159566	0	252
160567	0	39
162648	0	252
163650	0	40
165946	0	252
172312	0	41
175381	0	252
176384	0	42
178632	0	252
179632	0	43
181483	0	252
182482	0	44
184917	0	252
185917	0	45
187679	0	252
188685	0	46
192495	0	252
193499	0	47
195563	0	252
196566	0	48
198332	0	252
199334	0	49
200914	0	252
201917	0	50
203716	0	252
204715	0	51
206829	0	252
207832	0	52
210718	0	252
211717	0	53
213881	0	254
216182	0	54
220828	0	252
221833	0	55
224916	0	252
225918	0	56
227783	0	252
228785	0	57
232248	0	252
233249	0	58
236384	0	252
237383	0	59
240965	0	252
241965	0	60
245281	0	252
251594	0	61
254349	0	252
255349	0	62
259317	0	252
260316	0	63
262297	0	252
263299	0	64
266481	0	252
267482	0	65
271695	0	252
272699	0	66
274527	0	252
275532	0	67
278850	0	252
279849	0	68
282713	0	252
283715	0	69
286749	0	252
287751	0	70
290510	0	252
291515	0	71
295799	0	252
296800	0	72
299764	0	252
300765	0	73
303547	0	252
304549	0	74
307613	0	252
308616	0	75
310648	0	252
311648	0	76
314297	0	252
315300	0	77
318148	0	252
319148	0	78
321463	0	252
322468	0	79
324765	0	252
325765	0	80
329162	0	252
335577	0	81
340260	0	252
341264	0	82
343997	0	252
344997	0	83
346894	0	252
347900	0	84
349679	0	252
350683	0	85
354761	0	252
355766	0	86
358265	0	252
359264	0	87
368332	0	252
369332	0	88
371213	0	252
372215	0	89
374865	0	252
375865	0	90
378179	0	252
379181	0	91
382678	0	252
383681	0	92
385894	0	252
386898	0	93
389149	0	252
390149	0	94
392214	0	252
393214	0	95
402698	0	252
403698	0	96
407294	0	252
408300	0	97
410445	0	252
411449	0	98
414643	0	252
415647	0	99
419010	0	252
420015	0	100
431011	0	252
