onset	duration	eventnumber
16026	0	1
16233	0	2
16433	0	3
16635	0	4
16832	0	5
17028	0	6
17233	0	7
17433	0	8
17633	0	9
17833	0	10
18032	0	11
18233	0	12
18434	0	13
18632	0	14
18833	0	15
19033	0	16
19232	0	17
19432	0	18
19632	0	19
19832	0	20
21463	0	252
25295	0	1
25500	0	2
25698	0	3
25899	0	4
26099	0	5
26300	0	6
26499	0	7
26700	0	8
26900	0	9
27098	0	10
27299	0	11
27499	0	12
27699	0	13
27899	0	14
28099	0	15
28300	0	16
28499	0	17
28699	0	18
28900	0	19
29099	0	20
30463	0	252
34295	0	1
34499	0	2
34699	0	3
34899	0	4
35100	0	5
35300	0	6
35499	0	7
35700	0	8
35899	0	9
36099	0	10
36299	0	11
36500	0	12
36700	0	13
36899	0	14
37099	0	15
37300	0	16
37499	0	17
37700	0	18
37900	0	19
38100	0	20
39362	0	252
43427	0	1
43633	0	2
43833	0	3
44033	0	4
44232	0	5
44433	0	6
44632	0	7
44833	0	8
45033	0	9
45232	0	10
45432	0	11
45629	0	12
45832	0	13
46033	0	14
46232	0	15
46432	0	16
46632	0	17
46832	0	18
47033	0	19
47232	0	20
48546	0	252
52494	0	1
52694	0	2
52899	0	3
53098	0	4
53299	0	5
53499	0	6
53696	0	7
53899	0	8
54097	0	9
54299	0	10
54499	0	11
54699	0	12
54899	0	13
55099	0	14
55298	0	15
55499	0	16
55699	0	17
55899	0	18
56099	0	19
56299	0	20
57578	0	252
61628	0	1
61830	0	2
62032	0	3
62233	0	4
62431	0	5
62633	0	6
62831	0	7
63032	0	8
63232	0	9
63433	0	10
63632	0	99
63832	0	11
64033	0	12
64232	0	13
64433	0	14
64632	0	15
64832	0	16
65032	0	17
65232	0	18
65431	0	19
65630	0	20
67143	0	252
70960	0	1
71167	0	2
71366	0	3
71565	0	4
71765	0	5
71965	0	6
72166	0	7
72365	0	8
72566	0	9
72766	0	10
72965	0	11
73165	0	12
73365	0	13
73566	0	14
73766	0	15
73964	0	16
74165	0	17
74365	0	18
74565	0	19
74765	0	20
74965	0	99
76494	0	252
79860	0	1
80065	0	2
80264	0	3
80465	0	4
80665	0	5
80865	0	6
81064	0	7
81265	0	99
81465	0	8
81666	0	9
81864	0	10
82065	0	11
82265	0	12
82466	0	13
82665	0	14
82865	0	15
83065	0	16
83265	0	17
83465	0	18
83665	0	19
83865	0	20
85360	0	252
88993	0	1
89199	0	2
89399	0	3
89598	0	4
89795	0	5
89999	0	6
90199	0	7
90399	0	8
90598	0	9
90798	0	10
90999	0	11
91200	0	12
91397	0	13
91599	0	14
91799	0	15
91998	0	16
