onset	duration	eventnumber
8951	0	1
9158	0	2
9358	0	3
9559	0	4
9757	0	5
9951	0	6
10156	0	7
10357	0	8
10556	0	9
10756	0	10
10957	0	11
11157	0	12
11357	0	13
11557	0	14
11756	0	15
11958	0	16
12157	0	17
12356	0	18
12558	0	19
12756	0	20
14387	0	252
17901	0	1
18100	0	2
18307	0	3
18506	0	4
18707	0	5
18907	0	6
19106	0	7
19307	0	8
19505	0	9
19706	0	10
19907	0	11
20107	0	12
20307	0	13
20506	0	14
20706	0	15
20906	0	16
21107	0	17
21307	0	18
21507	0	19
21706	0	20
23354	0	252
26851	0	1
27059	0	2
27257	0	3
27458	0	4
27657	0	5
27857	0	6
28053	0	7
28257	0	8
28456	0	9
28656	0	10
28856	0	11
29056	0	12
29257	0	13
29456	0	14
29656	0	15
29857	0	16
30058	0	17
30256	0	18
30457	0	19
30656	0	20
32237	0	252
35652	0	1
35856	0	2
36057	0	3
36257	0	4
36456	0	5
36658	0	6
36856	0	7
37054	0	8
37256	0	9
37456	0	10
37656	0	11
37855	0	12
38057	0	13
38257	0	14
38456	0	99
38657	0	15
38856	0	16
39056	0	17
39255	0	18
39457	0	19
39656	0	20
41401	0	252
44718	0	1
44924	0	2
45124	0	3
45323	0	4
45523	0	5
45723	0	6
45923	0	7
46123	0	8
46322	0	9
46523	0	10
46723	0	11
46922	0	12
47123	0	13
47323	0	14
47523	0	15
47723	0	16
47923	0	17
48123	0	18
48323	0	19
48522	0	20
50119	0	252
53685	0	1
53890	0	2
54089	0	3
54289	0	4
54489	0	5
54690	0	6
54888	0	7
55089	0	8
55289	0	9
55490	0	10
55690	0	11
55890	0	12
56089	0	13
56285	0	14
56489	0	15
56690	0	16
56885	0	17
57090	0	18
57288	0	19
57489	0	20
58953	0	252
62685	0	1
62890	0	2
63090	0	3
63290	0	4
63490	0	5
63690	0	6
63890	0	7
64090	0	8
64289	0	9
64489	0	10
64689	0	11
64890	0	12
65090	0	13
65290	0	14
65490	0	15
65690	0	16
65889	0	17
66089	0	18
66289	0	19
66489	0	20
68754	0	252
71534	0	1
71740	0	2
71935	0	3
72138	0	4
72339	0	5
72540	0	6
72739	0	7
72938	0	8
73139	0	9
73340	0	10
73540	0	11
73740	0	12
73940	0	13
74139	0	14
74340	0	15
74540	0	16
74740	0	17
74940	0	18
75139	0	19
75339	0	20
77020	0	252
80601	0	1
80805	0	2
81006	0	3
81206	0	99
81405	0	4
