onset	duration	eventnumber
11615	0	1
14007	0	252
15032	0	2
16939	0	252
17944	0	3
20705	0	252
21710	0	4
24307	0	252
25309	0	5
27424	0	252
28426	0	6
30923	0	252
31925	0	7
34072	0	252
35075	0	8
37273	0	252
38275	0	9
40771	0	252
41775	0	10
43909	0	252
44908	0	11
47955	0	252
48958	0	12
52704	0	252
53708	0	13
55503	0	252
56509	0	14
58473	0	252
59510	0	15
62210	0	252
63208	0	16
65741	0	252
66741	0	17
69920	0	252
70926	0	18
73787	0	252
74790	0	19
77607	0	252
78607	0	20
80921	0	252
88036	0	21
90288	0	252
91293	0	22
93537	0	252
94540	0	23
96786	0	252
97790	0	24
100503	0	252
101507	0	25
103756	0	252
104757	0	26
107024	0	252
108025	0	27
110489	0	252
111491	0	28
113589	0	252
114591	0	29
117290	0	252
118292	0	30
120741	0	252
121740	0	31
124102	0	252
125108	0	32
127437	0	252
128441	0	33
130440	0	252
131444	0	34
133689	0	252
134692	0	35
137235	0	252
138240	0	36
140274	0	252
141276	0	37
143474	0	252
144473	0	38
147287	0	252
148322	0	39
151156	0	252
152156	0	40
154354	0	252
161318	0	41
163020	0	252
164023	0	42
167068	0	252
168074	0	43
170340	0	252
171340	0	44
174424	0	252
175425	0	45
177702	0	252
178706	0	46
181135	0	252
182140	0	47
184423	0	252
185422	0	48
187437	0	252
188440	0	49
191856	0	252
192857	0	50
195791	0	252
196790	0	51
199858	0	252
200857	0	52
202570	0	252
203572	0	53
205486	0	252
206490	0	54
209072	0	252
210073	0	55
212738	0	252
213739	0	56
217590	0	252
218590	0	57
222122	0	252
223121	0	58
226756	0	252
227756	0	59
230339	0	252
231338	0	60
233818	0	252
241251	0	61
244022	0	252
245039	0	62
246873	0	252
247872	0	63
250439	0	252
251438	0	64
253988	0	252
254990	0	65
257604	0	252
258605	0	66
260503	0	252
261506	0	67
263836	0	252
264840	0	68
267017	0	252
268021	0	69
269752	0	252
270755	0	70
274101	0	252
275107	0	71
277603	0	252
278607	0	72
280634	0	252
281641	0	73
285503	0	252
286506	0	74
289589	0	252
290589	0	75
292669	0	252
293673	0	76
295554	0	252
296556	0	77
298768	0	252
299771	0	78
302504	0	252
303509	0	79
306289	0	252
307289	0	80
309868	0	252
317234	0	81
321039	0	252
322039	0	82
324116	0	252
325120	0	83
328068	0	252
329073	0	84
331501	0	252
332519	0	85
334970	0	252
335973	0	86
338067	0	252
339073	0	87
341636	0	252
342639	0	88
345155	0	252
346155	0	89
349902	0	252
350907	0	90
354917	0	252
355923	0	91
357766	0	252
358771	0	92
361186	0	252
362187	0	93
364151	0	252
365154	0	94
367966	0	252
368971	0	95
371656	0	252
372655	0	96
375788	0	252
376788	0	97
379084	0	252
380089	0	98
382967	0	252
383973	0	99
385569	0	252
386572	0	100
390356	0	252
