onset	duration	eventnumber
18805	0	1
21083	0	252
22108	0	2
25568	0	252
26571	0	3
28934	0	252
29935	0	4
32199	0	252
33202	0	5
35131	0	252
36134	0	6
38635	0	252
39635	0	7
42768	0	252
43767	0	8
45951	0	252
46951	0	9
49682	0	252
50684	0	10
55267	0	252
56266	0	11
58383	0	252
59384	0	12
63115	0	252
64119	0	13
66702	0	252
67702	0	14
71850	0	252
72884	0	15
75948	0	252
76951	0	16
80233	0	252
81236	0	17
87833	0	254
90303	0	18
95567	0	252
96567	0	19
99866	0	252
100869	0	20
109282	0	252
117429	0	21
119630	0	252
120636	0	22
122851	0	252
123852	0	23
126182	0	252
127184	0	24
129914	0	252
130918	0	25
134297	0	252
135301	0	26
137163	0	252
138185	0	27
141301	0	252
142299	0	28
145365	0	252
146368	0	29
149651	0	252
150652	0	30
152949	0	252
153951	0	31
155881	0	252
156884	0	32
159466	0	252
160468	0	33
162115	0	252
163119	0	34
167099	0	252
168100	0	35
171812	0	252
172817	0	36
175185	0	252
176184	0	37
178096	0	252
179101	0	38
181215	0	252
182217	0	39
184350	0	252
185353	0	40
189745	0	252
208112	0	41
211898	0	252
212903	0	42
217648	0	252
218650	0	43
222894	0	252
223900	0	44
226750	0	252
227748	0	45
232649	0	252
233651	0	46
235397	0	252
236398	0	47
240234	0	252
241232	0	48
246482	0	252
247482	0	49
250628	0	252
251633	0	50
254567	0	252
255566	0	51
257914	0	252
258917	0	52
261515	0	252
262518	0	53
266082	0	252
267085	0	54
272501	0	252
273499	0	55
275716	0	252
276716	0	56
279148	0	252
280148	0	57
282932	0	252
283934	0	58
289614	0	252
290616	0	59
292298	0	252
293297	0	60
295812	0	252
304861	0	61
308877	0	252
309883	0	62
313314	0	252
314315	0	63
317514	0	252
318516	0	64
321116	0	252
322114	0	65
325749	0	252
326748	0	66
328915	0	252
329914	0	67
332178	0	252
333182	0	68
341865	0	252
342865	0	69
347330	0	252
348331	0	70
350498	0	252
351497	0	71
355980	0	252
356984	0	72
358995	0	252
359997	0	73
363394	0	252
364396	0	74
367014	0	252
368049	0	75
370011	0	252
371015	0	76
373361	0	252
374364	0	77
377347	0	252
378349	0	78
382081	0	252
383080	0	79
387579	0	252
388581	0	80
390896	0	252
398127	0	81
400827	0	252
401831	0	82
404543	0	252
405548	0	83
407911	0	252
408916	0	84
411511	0	252
412515	0	85
415580	0	252
416581	0	86
418446	0	252
419447	0	87
421281	0	252
422281	0	88
424329	0	252
425331	0	89
428027	0	252
429030	0	90
431164	0	252
432167	0	91
434029	0	252
435032	0	92
437248	0	252
438246	0	93
440913	0	252
441916	0	94
444344	0	252
445348	0	95
448343	0	252
449346	0	96
451744	0	252
452747	0	97
454861	0	252
455864	0	98
458830	0	252
459829	0	99
462194	0	252
463199	0	100
466228	0	252
