onset	duration	eventnumber
12653	0	1
15317	0	252
16342	0	2
19468	0	252
20471	0	3
22684	0	252
23686	0	4
26301	0	252
27302	0	5
30313	0	252
31317	0	6
34130	0	252
35135	0	7
37863	0	252
38867	0	8
42496	0	252
43500	0	9
45283	0	252
46284	0	10
48595	0	252
49601	0	11
51332	0	252
52333	0	12
54718	0	252
55718	0	13
57747	0	252
58750	0	14
61719	0	252
62718	0	15
64779	0	252
65817	0	16
68385	0	252
69383	0	17
71849	0	252
72850	0	18
75217	0	252
76216	0	19
79646	0	252
80649	0	20
84100	0	252
90611	0	21
93947	0	252
94950	0	22
97432	0	252
98435	0	23
100999	0	252
102000	0	24
103798	0	252
104801	0	25
107312	0	252
108315	0	26
111797	0	252
112799	0	27
116698	0	254
119184	0	28
121599	0	252
122600	0	29
124911	0	252
125916	0	30
128647	0	252
129650	0	31
131765	0	252
132766	0	32
135428	0	252
136435	0	33
138330	0	252
139334	0	34
141429	0	252
142432	0	35
144498	0	252
145500	0	36
148862	0	252
149866	0	37
151996	0	252
152998	0	38
155280	0	252
156283	0	39
158761	0	252
159765	0	40
161580	0	252
168244	0	41
170261	0	252
171266	0	42
174133	0	252
175132	0	43
178312	0	252
179316	0	44
181699	0	252
182699	0	45
185861	0	252
186865	0	46
189132	0	252
190133	0	47
193395	0	252
194401	0	48
197446	0	252
198449	0	49
200747	0	252
201748	0	50
204163	0	252
205167	0	51
207746	0	252
208748	0	52
210430	0	252
211431	0	53
214012	0	252
215017	0	54
218564	0	252
219564	0	55
222996	0	252
223999	0	56
226577	0	252
227583	0	57
229815	0	252
230818	0	58
233063	0	252
234066	0	59
235795	0	252
236799	0	60
238562	0	252
245094	0	61
247228	0	252
248234	0	62
251647	0	252
252649	0	63
255247	0	252
256247	0	64
258864	0	252
259866	0	65
262714	0	252
263717	0	66
265777	0	252
266781	0	67
268661	0	252
269666	0	68
271480	0	252
272484	0	69
275215	0	252
276214	0	70
278248	0	252
279249	0	71
281563	0	252
282565	0	72
285412	0	252
286414	0	73
288526	0	252
289530	0	74
293417	0	252
294414	0	75
297161	0	252
298163	0	76
300965	0	252
301964	0	77
303960	0	252
304965	0	78
306842	0	252
307850	0	79
310944	0	252
311947	0	80
314015	0	252
320942	0	81
323176	0	252
324183	0	82
325729	0	252
326730	0	83
329042	0	252
330046	0	84
332026	0	252
333031	0	85
335646	0	252
336649	0	86
339378	0	252
340380	0	87
343047	0	252
344047	0	88
345764	0	252
346762	0	89
349627	0	252
350629	0	90
352662	0	252
353664	0	91
355411	0	252
356413	0	92
358975	0	252
359981	0	93
362376	0	252
363380	0	94
365513	0	252
366514	0	95
369494	0	252
370497	0	96
373308	0	252
374314	0	97
376263	0	252
377263	0	98
379362	0	252
380364	0	99
382342	0	252
383348	0	100
385212	0	252
