onset	duration	eventnumber
118119	0	1
118327	0	2
118526	0	3
118726	0	4
118925	0	5
119125	0	6
119325	0	7
119532	0	8
119742	0	9
119943	0	10
120143	0	11
120343	0	12
120542	0	13
120742	0	14
120942	0	15
121143	0	16
121342	0	17
121543	0	18
121742	0	19
121942	0	20
123388	0	252
127202	0	1
127409	0	2
127609	0	3
127808	0	4
128009	0	5
128211	0	6
128410	0	7
128608	0	8
128809	0	9
129009	0	10
129204	0	11
129409	0	12
129609	0	13
129810	0	14
130009	0	15
130208	0	16
130408	0	17
130609	0	18
130809	0	19
131008	0	20
132305	0	252
136118	0	1
136326	0	2
136526	0	3
136725	0	4
136925	0	5
137125	0	6
137326	0	7
137525	0	8
137726	0	9
137924	0	10
138125	0	11
138325	0	12
138525	0	13
138725	0	14
138925	0	15
139125	0	99
139325	0	16
139525	0	17
139726	0	18
139923	0	19
140122	0	20
141869	0	252
145285	0	1
145492	0	2
145692	0	3
145891	0	4
146092	0	5
146292	0	6
146492	0	7
146691	0	8
146892	0	9
147092	0	10
147291	0	11
147492	0	12
147693	0	13
147892	0	14
148093	0	15
148292	0	16
148492	0	17
148692	0	18
148892	0	19
149092	0	20
150771	0	252
154118	0	1
154325	0	2
154525	0	3
154725	0	4
154924	0	5
155125	0	6
155325	0	7
155525	0	8
155725	0	9
155925	0	10
156125	0	11
156325	0	12
156525	0	13
156724	0	14
156924	0	15
157125	0	16
157326	0	17
157525	0	18
157725	0	19
157925	0	20
159321	0	252
163018	0	1
163224	0	2
163425	0	3
163624	0	4
163825	0	5
164022	0	6
164225	0	7
164424	0	8
164625	0	9
164824	0	10
165025	0	11
165225	0	12
165425	0	13
165625	0	14
165823	0	15
166021	0	16
166225	0	17
166425	0	18
166626	0	19
166824	0	20
168321	0	252
171902	0	1
172105	0	2
172308	0	3
172508	0	4
172709	0	5
172908	0	6
173109	0	7
173307	0	8
173509	0	9
173708	0	10
173909	0	11
174109	0	12
174309	0	13
174509	0	14
174708	0	15
174909	0	16
175108	0	17
175309	0	18
175509	0	19
175707	0	20
176988	0	252
180718	0	1
180925	0	2
181125	0	3
181323	0	4
181525	0	5
181725	0	6
181925	0	7
182121	0	8
182325	0	9
182525	0	10
182724	0	11
182925	0	12
183125	0	13
183325	0	14
183524	0	15
183725	0	16
183925	0	17
184123	0	18
184325	0	19
184524	0	20
186021	0	252
189535	0	1
189742	0	2
189941	0	3
190137	0	4
190341	0	5
190541	0	6
190742	0	7
190942	0	8
191142	0	9
191341	0	10
191542	0	11
191741	0	12
191943	0	13
192143	0	14
192342	0	15
192541	0	16
