onset	duration	eventnumber
4185	0	1
7512	0	252
8534	0	2
10429	0	252
11430	0	3
14229	0	252
15230	0	4
17330	0	252
18331	0	5
20243	0	252
21245	0	6
23142	0	252
24180	0	7
30459	0	252
31462	0	8
33858	0	252
34863	0	9
37176	0	252
38179	0	10
41293	0	252
42295	0	11
44678	0	252
45679	0	12
49212	0	252
50213	0	13
54229	0	252
55244	0	14
59827	0	252
60829	0	15
63863	0	252
64880	0	16
67628	0	252
68629	0	17
73227	0	252
74227	0	18
78177	0	252
79178	0	19
83990	0	252
84995	0	20
87578	0	252
94607	0	21
97759	0	252
98763	0	22
107276	0	252
108278	0	23
110524	0	252
111529	0	24
117697	0	252
118694	0	25
123111	0	252
124110	0	26
127991	0	252
128995	0	27
132343	0	252
133344	0	28
137242	0	252
138244	0	29
140858	0	252
141895	0	30
144929	0	252
145927	0	31
150728	0	252
151726	0	32
156109	0	252
157110	0	33
160794	0	252
161794	0	34
164511	0	252
165510	0	35
171624	0	252
172628	0	36
176258	0	252
177261	0	37
180059	0	254
182429	0	38
184860	0	252
185861	0	39
192777	0	252
193775	0	40
198006	0	252
204972	0	41
211575	0	252
212577	0	42
214524	0	252
215527	0	43
218092	0	252
219093	0	44
222692	0	252
223694	0	45
226810	0	252
227812	0	46
230739	0	252
231744	0	47
235561	0	252
236577	0	48
243607	0	252
244611	0	49
247059	0	252
248061	0	50
255494	0	252
256494	0	51
263641	0	254
265951	0	52
272410	0	252
273412	0	53
275776	0	254
278061	0	54
280211	0	252
281210	0	55
283544	0	252
284543	0	56
288292	0	252
289294	0	57
292955	0	252
293959	0	58
296407	0	252
297410	0	59
301176	0	252
302175	0	60
305122	0	252
312338	0	61
314473	0	252
315476	0	62
318459	0	252
319458	0	63
323274	0	252
324311	0	64
328289	0	252
329292	0	65
335527	0	252
336526	0	66
341212	0	252
342226	0	67
348127	0	252
349126	0	68
353356	0	252
354359	0	69
359391	0	252
360392	0	70
363124	0	252
364125	0	71
367144	0	252
368141	0	72
371790	0	252
372791	0	73
375942	0	252
376942	0	74
379408	0	252
380408	0	75
384171	0	252
385174	0	76
388792	0	252
389792	0	77
393257	0	252
394257	0	78
398354	0	252
399358	0	79
402275	0	252
403276	0	80
405527	0	252
413237	0	81
415173	0	252
416174	0	82
419107	0	252
420108	0	83
425526	0	252
426526	0	84
429542	0	252
430566	0	85
433539	0	252
434542	0	86
438054	0	252
439060	0	87
442558	0	252
443559	0	88
447843	0	252
448857	0	89
452775	0	252
453776	0	90
460493	0	252
461490	0	91
463340	0	252
464341	0	92
467708	0	252
468708	0	93
473020	0	252
474025	0	94
480138	0	252
481141	0	95
484254	0	252
485258	0	96
488207	0	252
489208	0	97
491986	0	252
492991	0	98
496022	0	252
497025	0	99
505510	0	252
506524	0	100
510787	0	252
