onset	duration	eventnumber
13479	0	1
16381	0	252
17407	0	2
19449	0	252
20452	0	3
23817	0	252
24816	0	4
27529	0	252
28533	0	5
31563	0	252
32567	0	6
34931	0	252
35933	0	7
38061	0	252
39069	0	8
43780	0	252
44784	0	9
46596	0	252
47600	0	10
50281	0	252
51284	0	11
55896	0	252
56898	0	12
59365	0	252
60365	0	13
62795	0	252
63799	0	14
66433	0	252
67433	0	15
70361	0	252
71366	0	16
74945	0	252
75949	0	17
80116	0	252
81117	0	18
84145	0	252
85148	0	19
87612	0	252
88616	0	20
90828	0	252
98627	0	21
100648	0	252
101649	0	22
103831	0	252
104829	0	23
107663	0	252
108665	0	24
111965	0	252
112966	0	25
116997	0	252
117999	0	26
121180	0	252
122182	0	27
125079	0	252
126080	0	28
129280	0	252
130282	0	29
132229	0	252
133234	0	30
135694	0	252
136700	0	31
141262	0	252
142263	0	32
144263	0	252
145265	0	33
148099	0	252
149098	0	34
151899	0	252
152898	0	35
155912	0	252
156914	0	36
161748	0	252
162749	0	37
166109	0	252
167117	0	38
169760	0	252
170766	0	39
173399	0	252
174399	0	40
176565	0	252
183660	0	41
186062	0	252
187064	0	42
189528	0	252
190533	0	43
193709	0	252
194714	0	44
197210	0	252
198216	0	45
200193	0	252
201196	0	46
203795	0	252
204798	0	47
207814	0	252
208814	0	48
210911	0	252
211914	0	49
214867	0	252
215865	0	50
218092	0	254
220580	0	51
224827	0	252
225831	0	52
227698	0	252
228698	0	53
231848	0	252
232847	0	54
235244	0	252
236248	0	55
239193	0	252
240199	0	56
243160	0	252
244163	0	57
247397	0	252
248397	0	58
251563	0	252
252563	0	59
255927	0	252
256930	0	60
262481	0	252
269824	0	61
272448	0	252
273450	0	62
277447	0	252
278447	0	63
281060	0	252
282064	0	64
285744	0	252
286748	0	65
290541	0	252
291548	0	66
293812	0	252
294814	0	67
297061	0	252
298063	0	68
300744	0	252
301746	0	69
304861	0	252
305863	0	70
309974	0	252
310980	0	71
312960	0	252
313963	0	72
316811	0	252
317813	0	73
320194	0	252
321196	0	74
324093	0	252
325097	0	75
328878	0	252
329881	0	76
332342	0	252
333346	0	77
335495	0	252
336497	0	78
339643	0	252
340647	0	79
345311	0	252
346312	0	80
348678	0	252
360491	0	81
363596	0	252
364595	0	82
367978	0	252
368979	0	83
373029	0	252
374030	0	84
377007	0	252
378013	0	85
380427	0	252
381428	0	86
384912	0	252
385911	0	87
388927	0	252
389928	0	88
391994	0	252
392997	0	89
396291	0	252
397294	0	90
400190	0	252
401195	0	91
403991	0	252
404995	0	92
408156	0	252
409164	0	93
411329	0	252
412328	0	94
414459	0	252
415461	0	95
417873	0	252
418879	0	96
421624	0	252
422631	0	97
424494	0	252
425495	0	98
427956	0	252
428961	0	99
430959	0	252
431963	0	100
436464	0	252
