onset	duration	eventnumber
17286	0	1
17490	0	99
17688	0	2
17888	0	3
18088	0	4
18288	0	5
18488	0	6
18688	0	7
18889	0	8
19088	0	9
19288	0	10
19489	0	11
19693	0	12
19893	0	13
20090	0	14
20293	0	15
20493	0	16
20705	0	17
20910	0	18
21110	0	19
21308	0	20
22888	0	252
26370	0	1
26577	0	2
26777	0	3
26973	0	4
27177	0	5
27393	0	6
27592	0	7
27793	0	8
27993	0	9
28192	0	10
28392	0	11
28593	0	12
28793	0	13
28993	0	14
29193	0	15
29393	0	16
29609	0	17
29810	0	18
30009	0	19
30210	0	20
31573	0	252
35287	0	1
35493	0	2
35693	0	3
35891	0	4
36092	0	5
36293	0	6
36493	0	7
36693	0	8
36893	0	9
37092	0	10
37293	0	11
37492	0	12
37693	0	13
37908	0	14
38109	0	15
38310	0	16
38507	0	17
38709	0	18
38910	0	19
39108	0	20
40372	0	252
44153	0	1
44359	0	2
44559	0	3
44759	0	4
44977	0	5
45176	0	6
45376	0	7
45575	0	8
45776	0	9
45976	0	10
46192	0	11
46393	0	12
46593	0	13
46793	0	14
46993	0	15
47194	0	16
47409	0	17
47609	0	18
47826	0	19
48026	0	20
49405	0	252
53087	0	1
53293	0	2
53493	0	3
53693	0	4
53909	0	5
54109	0	6
54308	0	7
54509	0	8
54708	0	9
54909	0	10
55109	0	11
55310	0	12
55509	0	13
55709	0	14
55910	0	15
56126	0	16
56325	0	17
56526	0	18
56726	0	19
56926	0	20
58739	0	252
61853	0	1
62059	0	2
62259	0	3
62460	0	4
62659	0	5
62859	0	6
63059	0	7
63259	0	8
63459	0	9
63659	0	10
63859	0	11
64059	0	12
64259	0	13
64459	0	14
64659	0	15
64859	0	16
65059	0	17
65259	0	18
65476	0	19
65675	0	20
67037	0	252
70585	0	1
70792	0	2
70993	0	3
71192	0	4
71392	0	5
71592	0	6
71792	0	7
71991	0	8
72192	0	9
72393	0	10
72592	0	11
72791	0	12
72991	0	13
73193	0	14
73409	0	15
73609	0	16
73808	0	17
74007	0	18
74209	0	19
74408	0	20
76005	0	252
79436	0	1
79642	0	2
79842	0	3
80058	0	4
80259	0	5
80459	0	6
80657	0	7
80859	0	8
81058	0	9
81259	0	10
81458	0	11
81658	0	12
81859	0	13
82075	0	14
82275	0	15
82476	0	16
82692	0	17
82891	0	18
83092	0	19
83292	0	20
84705	0	252
88352	0	1
88558	0	2
88759	0	3
88958	0	4
89159	0	5
89358	0	6
89559	0	7
89759	0	8
89958	0	9
90159	0	10
90359	0	11
90558	0	12
90759	0	13
90958	0	14
91158	0	15
91359	0	16
91558	0	17
91759	0	18
91958	0	19
92158	0	20
93455	0	252
97169	0	1
97372	0	2
97575	0	3
97776	0	4
97975	0	5
98176	0	6
98374	0	7
98575	0	8
98775	0	9
98973	0	10
99175	0	11
99374	0	12
99575	0	13
99774	0	14
99975	0	15
100175	0	16
100375	0	17
100575	0	18
100775	0	19
100975	0	20
102304	0	252
106068	0	1
106275	0	2
106475	0	3
106674	0	4
106875	0	5
107075	0	6
107275	0	7
107491	0	8
107691	0	9
107892	0	10
108091	0	11
108292	0	12
108491	0	13
108691	0	14
108891	0	15
109092	0	16
109292	0	17
109508	0	18
109704	0	19
109909	0	20
111254	0	252
114852	0	1
115058	0	2
115275	0	3
115475	0	4
115674	0	5
115874	0	6
116075	0	7
116278	0	8
116491	0	9
116691	0	10
116891	0	11
117091	0	12
117291	0	13
117492	0	14
117691	0	99
117891	0	15
118108	0	16
118308	0	17
