onset	duration	eventnumber
12929	0	1
14913	0	252
15937	0	2
18132	0	252
19135	0	3
21911	0	252
22916	0	4
25283	0	252
26280	0	5
28700	0	252
29699	0	6
32532	0	252
33533	0	7
35496	0	252
36499	0	8
38982	0	252
39982	0	9
42099	0	252
43098	0	10
44832	0	252
45835	0	11
47863	0	252
48864	0	12
50997	0	252
51997	0	13
54763	0	252
55783	0	14
58250	0	252
59247	0	15
62330	0	252
63331	0	16
66532	0	252
67532	0	17
70198	0	252
71200	0	18
74446	0	252
75446	0	19
77644	0	252
78647	0	20
81328	0	252
88009	0	21
90549	0	252
91548	0	22
95564	0	252
96564	0	23
100144	0	252
101149	0	24
103900	0	252
104899	0	25
107314	0	252
108315	0	26
110162	0	252
111163	0	27
113647	0	252
114648	0	28
116727	0	252
117732	0	29
119878	0	252
120879	0	30
122463	0	252
123464	0	31
125665	0	252
126663	0	32
129029	0	252
130031	0	33
132064	0	252
133065	0	34
134895	0	252
135897	0	35
138277	0	252
139279	0	36
141782	0	252
142798	0	37
144429	0	252
145432	0	38
148209	0	252
149215	0	39
151447	0	252
152450	0	40
155013	0	252
161708	0	41
165247	0	252
166247	0	42
168309	0	252
169315	0	43
172448	0	252
173446	0	44
175179	0	252
176180	0	45
178577	0	252
179581	0	46
181662	0	252
182664	0	47
185547	0	252
186547	0	48
188947	0	252
189946	0	49
192878	0	252
193881	0	50
196480	0	252
197481	0	51
199427	0	252
200438	0	52
202330	0	252
203329	0	53
206230	0	252
207230	0	54
209828	0	252
210828	0	55
213130	0	252
214130	0	56
216744	0	252
217746	0	57
219762	0	252
220763	0	58
222395	0	252
223396	0	59
225745	0	252
226747	0	60
229163	0	252
235725	0	61
237813	0	252
238812	0	62
240680	0	252
241680	0	63
243313	0	252
244314	0	64
246629	0	252
247629	0	65
250062	0	252
251061	0	66
252777	0	252
253778	0	67
255730	0	252
256729	0	68
258630	0	252
259630	0	69
261729	0	252
262728	0	70
266576	0	252
267580	0	71
270310	0	252
271313	0	72
273511	0	252
274513	0	73
277243	0	252
278247	0	74
280428	0	252
281429	0	75
284560	0	252
285563	0	76
287844	0	252
288845	0	77
290611	0	252
291612	0	78
293296	0	252
294295	0	79
295963	0	252
296963	0	80
299647	0	252
306057	0	81
307943	0	252
308946	0	82
311342	0	252
312363	0	83
314277	0	252
315279	0	84
318091	0	252
319096	0	85
321262	0	252
322262	0	86
325709	0	252
326710	0	87
328979	0	252
329979	0	88
332095	0	252
333096	0	89
335592	0	252
336596	0	90
338679	0	252
339678	0	91
342079	0	252
343080	0	92
345341	0	252
346345	0	93
348111	0	252
349111	0	94
352074	0	252
353077	0	95
354877	0	252
355877	0	96
358292	0	252
359294	0	97
362692	0	252
363695	0	98
365696	0	252
366696	0	99
368580	0	252
369579	0	100
371875	0	252
