onset	duration	eventnumber
18306	0	1
18512	0	2
18712	0	3
18916	0	4
19129	0	5
19328	0	6
19528	0	7
19728	0	8
19929	0	9
20128	0	10
20328	0	11
20530	0	12
20729	0	13
20928	0	14
21128	0	15
21329	0	16
21529	0	17
21745	0	18
21942	0	19
22145	0	20
23424	0	252
27223	0	1
27424	0	2
27629	0	3
27829	0	4
28029	0	5
28228	0	6
28429	0	7
28629	0	8
28825	0	9
29028	0	10
29228	0	11
29428	0	12
29628	0	13
29824	0	14
30026	0	15
30229	0	16
30427	0	17
30629	0	18
30828	0	19
31026	0	20
33990	0	254
36105	0	1
36311	0	2
36511	0	3
36711	0	4
36912	0	5
37111	0	6
37309	0	7
37512	0	8
37712	0	9
37928	0	10
38128	0	11
38328	0	12
38528	0	13
38728	0	14
38928	0	15
39128	0	16
39328	0	17
39529	0	18
39727	0	19
39928	0	20
41924	0	252
44971	0	1
45178	0	2
45378	0	3
45578	0	4
45778	0	5
45978	0	6
46177	0	7
46378	0	8
46578	0	9
46778	0	10
46978	0	11
47177	0	12
47378	0	13
47578	0	14
47778	0	15
47978	0	16
48178	0	17
48378	0	18
48578	0	19
48777	0	99
48980	0	20
50889	0	252
54072	0	1
54277	0	2
54478	0	3
54678	0	4
54878	0	5
55078	0	6
55278	0	7
55478	0	8
55678	0	9
55878	0	10
56078	0	11
56278	0	12
56478	0	13
56678	0	14
56878	0	15
57077	0	16
57278	0	17
57478	0	18
57678	0	19
57878	0	20
59241	0	252
62905	0	1
63111	0	2
63311	0	3
63511	0	4
63710	0	5
63912	0	6
64111	0	7
64312	0	8
64511	0	9
64710	0	10
64910	0	11
65111	0	12
65311	0	13
65527	0	14
65727	0	15
65928	0	16
66127	0	17
66328	0	18
66528	0	19
66727	0	20
68274	0	252
71805	0	1
72011	0	2
72211	0	3
72411	0	4
72628	0	5
72827	0	6
73027	0	7
73227	0	8
73427	0	9
73628	0	10
73828	0	11
74028	0	12
74228	0	13
74427	0	14
74625	0	15
74827	0	16
75027	0	17
75228	0	18
75427	0	19
75628	0	20
77457	0	252
80687	0	1
80892	0	2
81094	0	3
81294	0	4
81494	0	5
81694	0	6
81894	0	7
82094	0	8
82294	0	9
82494	0	10
82694	0	11
82895	0	12
83110	0	13
83311	0	14
83511	0	15
83711	0	16
83910	0	17
84110	0	18
84311	0	19
84511	0	20
86674	0	252
89587	0	1
89794	0	2
89994	0	3
90194	0	4
90394	0	5
90594	0	6
90794	0	7
90994	0	8
91194	0	9
91394	0	10
91594	0	11
91794	0	12
91994	0	13
92194	0	14
92394	0	15
92594	0	16
92810	0	17
93010	0	18
93211	0	19
93411	0	20
94906	0	252
98538	0	1
98743	0	2
98944	0	3
99143	0	4
99343	0	5
99544	0	6
99744	0	7
99944	0	8
100143	0	9
100344	0	10
100543	0	11
100743	0	12
100944	0	13
101144	0	14
101343	0	15
101543	0	16
101744	0	17
101944	0	18
102144	0	19
102360	0	20
103840	0	252
107471	0	1
107677	0	2
107877	0	3
108077	0	4
108277	0	5
108494	0	6
108692	0	7
108894	0	8
109094	0	9
109294	0	10
109493	0	11
109694	0	12
109893	0	13
110093	0	14
110294	0	15
110510	0	16
110711	0	17
110910	0	18
111110	0	19
111310	0	20
112940	0	252
116337	0	1
116543	0	2
116743	0	3
116943	0	4
117144	0	5
117344	0	6
117544	0	7
117744	0	8
117944	0	9
118144	0	10
118343	0	11
118544	0	12
118743	0	13
118943	0	14
119143	0	15
119343	0	16
119544	0	17
119743	0	18
119943	0	19
120144	0	20
121740	0	252
125204	0	1
125410	0	99
125610	0	2
125811	0	3
126010	0	4
126214	0	5
126426	0	6
126627	0	7
126826	0	8
127027	0	9
127227	0	10
127427	0	11
127626	0	12
127827	0	13
128027	0	14
128226	0	15
128427	0	16
128643	0	17
128843	0	18
129041	0	19
129243	0	20
130488	0	252
134203	0	1
134410	0	2
134609	0	3
134810	0	4
135009	0	5
135210	0	6
135410	0	7
135610	0	8
135809	0	9
136009	0	10
136210	0	11
136409	0	12
136610	0	13
136809	0	14
137009	0	15
137210	0	16
137410	0	17
137611	0	18
137809	0	19
138010	0	20
139622	0	252
143103	0	1
143310	0	2
143510	0	3
143726	0	4
143927	0	5
144126	0	6
144326	0	7
144526	0	8
144726	0	9
144927	0	10
145126	0	11
145327	0	12
145527	0	13
145726	0	14
145927	0	15
146143	0	16
146343	0	17
146543	0	18
146742	0	19
146943	0	20
148506	0	252
