onset	duration	eventnumber
15794	0	1
16001	0	2
16202	0	3
16405	0	4
16617	0	5
16817	0	6
17014	0	7
17217	0	8
17417	0	9
17617	0	10
17818	0	11
18018	0	12
18218	0	13
18417	0	14
18618	0	15
18818	0	16
19019	0	17
19217	0	18
19417	0	99
19617	0	19
19817	0	20
21361	0	252
24960	0	1
25166	0	2
25366	0	3
25563	0	4
25766	0	5
25968	0	6
26168	0	7
26368	0	8
26567	0	9
26767	0	10
26967	0	11
27167	0	12
27368	0	13
27568	0	14
27766	0	15
27968	0	16
28168	0	17
28372	0	18
28584	0	19
28784	0	20
28983	0	99
30378	0	252
34010	0	1
34215	0	2
34416	0	3
34618	0	4
34816	0	5
35017	0	6
35217	0	7
35417	0	8
35618	0	9
35818	0	10
36017	0	11
36217	0	12
36419	0	13
36617	0	14
36815	0	15
37017	0	16
37218	0	17
37417	0	18
37618	0	19
37815	0	20
39696	0	252
42777	0	1
42983	0	2
43184	0	3
43382	0	4
43582	0	5
43784	0	6
43983	0	7
44184	0	8
44384	0	9
44580	0	10
44784	0	11
44980	0	12
45181	0	13
45384	0	14
45583	0	15
45784	0	16
45983	0	17
46187	0	18
46401	0	19
46600	0	20
47980	0	252
51709	0	1
51917	0	2
52118	0	3
52316	0	4
52517	0	5
52718	0	6
52917	0	7
53118	0	8
53316	0	9
53517	0	10
53717	0	11
53916	0	12
54117	0	13
54317	0	14
54515	0	15
54717	0	16
54915	0	17
55117	0	18
55316	0	19
55516	0	20
56895	0	252
60510	0	1
60712	0	2
60916	0	3
61117	0	4
61316	0	5
61517	0	6
61717	0	7
61916	0	8
62116	0	9
62315	0	10
62517	0	11
62716	0	12
62916	0	13
63118	0	14
63314	0	15
63517	0	16
63717	0	17
63917	0	18
64117	0	19
64317	0	20
66096	0	252
69360	0	1
69567	0	2
69767	0	3
69966	0	4
70167	0	5
70368	0	6
70568	0	7
70783	0	8
70983	0	9
71183	0	10
71384	0	11
71584	0	12
71783	0	13
71981	0	14
72183	0	15
72384	0	16
72585	0	17
72783	0	18
